scenario,distribution,response,missing_mechanism,method,variant,random_state,mse_test,mse_train,r2_test,r2_train,fit_time,n_epochs_actual,status
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d2_ef8,C,1,24.277046,13.752956,0.59078324,0.797649,15.144192934036255,96,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d3_ef8,C,0,9.733042,7.21738,0.65364444,0.77988863,11.980080842971802,57,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d3_ef8,C,1,24.832563,14.541875,0.5814194,0.78604144,16.667482137680054,71,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d3_ef8,C,0,10.518113,6.647581,0.6257072,0.797266,13.54987907409668,66,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d3_ef8,C,1,23.628523,14.533274,0.60171485,0.786168,10.72384262084961,64,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d5_ef8,C,0,10.931063,6.047747,0.61101216,0.8155594,23.18829894065857,76,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d5_ef8,C,1,23.692213,14.001979,0.60064125,0.79398507,17.605515003204346,57,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d5_ef8,C,0,10.906154,6.1715755,0.61189854,0.81178296,13.864543914794922,55,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d5_ef8,C,1,23.616102,15.483786,0.60192424,0.7721829,10.576195001602173,44,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d7_ef8,C,0,10.899324,6.016241,0.6121416,0.8165203,20.55084991455078,57,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d7_ef8,C,1,23.641338,16.237299,0.60149884,0.76109624,16.99531316757202,47,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d7_ef8,C,0,11.621349,6.525638,0.58644795,0.800985,25.518385887145996,58,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d7_ef8,C,1,24.104048,14.702215,0.59369934,0.78368235,21.13696312904358,54,success
