scenario,distribution,response,missing_mechanism,method,variant,random_state,mse_test,mse_train,r2_test,r2_train,fit_time,n_epochs_actual,status
gaussian_sinusoidal_MCAR,gaussian,sinusoidal,MCAR,NeuMiss+A_tanh_d3,A,1,0.5671585,0.5373664,-0.014879584,0.015807986,12.616047859191895,60,success
gaussian_sinusoidal_MCAR,gaussian,sinusoidal,MCAR,NeuMiss+A_tanh_d3,A,2,0.55039865,0.5398918,-0.01853609,0.020252526,16.44153904914856,81,success
gaussian_sinusoidal_MCAR,gaussian,sinusoidal,MCAR,NeuMiss+A_silu_d3,A,0,0.57180905,0.536782,-0.022381425,0.014438868,15.932318925857544,79,success
gaussian_sinusoidal_MCAR,gaussian,sinusoidal,MCAR,NeuMiss+A_silu_d3,A,1,0.5653573,0.5427509,-0.011656404,0.005946219,12.146133184432983,52,success
gaussian_sinusoidal_MCAR,gaussian,sinusoidal,MCAR,NeuMiss+A_silu_d3,A,2,0.55001163,0.5415587,-0.017819881,0.01722759,19.84382677078247,83,success
gaussian_sinusoidal_MCAR,gaussian,sinusoidal,MCAR,NeuMiss+B_gelu_d3,B,0,0.56702274,0.53968614,-0.013823628,0.009106696,30.1185200214386,69,success
gaussian_sinusoidal_MCAR,gaussian,sinusoidal,MCAR,NeuMiss+B_gelu_d3,B,1,0.56211203,0.5443695,-0.005849242,0.0029816628,17.94055199623108,46,success
gaussian_sinusoidal_MCAR,gaussian,sinusoidal,MCAR,NeuMiss+B_gelu_d3,B,2,0.547873,0.54532874,-0.013862252,0.01038605,13.306686878204346,59,success
gaussian_sinusoidal_MCAR,gaussian,sinusoidal,MCAR,NeuMiss+C_gelu_d3,C,0,0.6028243,0.5029704,-0.07783592,0.07651883,32.2390251159668,108,success
gaussian_sinusoidal_MCAR,gaussian,sinusoidal,MCAR,NeuMiss+C_gelu_d3,C,1,0.6026399,0.5310935,-0.07837033,0.027296841,19.85385799407959,59,success
gaussian_sinusoidal_MCAR,gaussian,sinusoidal,MCAR,NeuMiss+C_gelu_d3,C,2,0.5611129,0.5520795,-0.03836322,-0.0018646717,11.360212087631226,37,success
gaussian_sinusoidal_MCAR,gaussian,sinusoidal,MCAR,NeuMiss+D_gelu_d3,D,0,0.56808555,0.539213,-0.015723944,0.009975433,13.295599937438965,49,success
gaussian_sinusoidal_MCAR,gaussian,sinusoidal,MCAR,NeuMiss+D_gelu_d3,D,1,0.5713099,0.5423117,-0.022308111,0.006750524,11.041358947753906,44,success
gaussian_sinusoidal_MCAR,gaussian,sinusoidal,MCAR,NeuMiss+D_gelu_d3,D,2,0.5585898,0.53686345,-0.033694148,0.025748074,15.218029737472534,68,success
gaussian_sinusoidal_MCAR,gaussian,sinusoidal,MCAR,NeuMiss+A_gelu_d5,A,0,0.5627251,0.5412653,-0.006139636,0.0062072873,14.501770973205566,45,success
gaussian_sinusoidal_MCAR,gaussian,sinusoidal,MCAR,NeuMiss+A_gelu_d5,A,1,0.56004375,0.54342365,-0.0021482706,0.004714012,22.449869871139526,47,success
gaussian_sinusoidal_MCAR,gaussian,sinusoidal,MCAR,NeuMiss+A_gelu_d5,A,2,0.545027,0.54639435,-0.008595586,0.008452237,26.019747018814087,51,success
gaussian_sinusoidal_MCAR,gaussian,sinusoidal,MCAR,NeuMiss+D_gelu_d5,D,0,0.56567556,0.54230535,-0.0114148855,0.0042977333,13.390971183776855,44,success
gaussian_sinusoidal_MCAR,gaussian,sinusoidal,MCAR,NeuMiss+D_gelu_d5,D,1,0.573948,0.5352717,-0.027028799,0.01964438,18.621540307998657,61,success
gaussian_sinusoidal_MCAR,gaussian,sinusoidal,MCAR,NeuMiss+D_gelu_d5,D,2,0.5520107,0.5439886,-0.021519303,0.012817979,15.377614736557007,50,success
gaussian_interaction_MCAR,gaussian,interaction,MCAR,NeuMiss_d1,original,0,1081.095,1080.1914,0.056280196,0.06479466,4.889315128326416,41,success
gaussian_interaction_MCAR,gaussian,interaction,MCAR,NeuMiss_d1,original,1,411.93576,391.04404,0.22482616,0.2628538,7.247854948043823,66,success
gaussian_interaction_MCAR,gaussian,interaction,MCAR,NeuMiss_d1,original,2,362.1442,342.9882,0.027650595,0.076099336,9.118232727050781,82,success
